@RELATION knnSpeaker
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {bbc_sp_1,jimcarrey,F2,M3,bbc_sp_4,thodoris,dw_sp04,psomiadis,TI,M5,letterman1,M1,M4,tv_aytias,billmarrey,dw_spk02,F3,lusa_spk01,dw_spk01,bbc_sp_2,F5,lusa_spk04,lusa_spk03}

@DATA
0.088896,0.017516,2.652324,0.160910,0.173612,0.674102,0.022174,0.123160,-28.388660,1.975882,-0.459459,-0.288023,-0.416681,-0.435494,-0.462880,-0.289174,-0.005241,0.245359,0.250569,0.011004,0.002778,0.013412,0.002428,0.015912,0.006044,0.009183,0.018878,0.054978,0.003333,0.020112,0.028922,0.022059,0.016600,0.032136,0.032116,0.021520,0.651118,0.029870,0.020797,0.446533,0.013976,0.071741,4.358790,0.861923,0.836485,0.383922,0.371226,0.289426,0.376332,0.383329,0.521387,0.388693,0.346459,0.257974,0.243859,0.023863,0.002760,0.031961,0.008555,0.015414,0.030039,0.062470,0.009273,0.025918,0.042325,0.024384,0.028476,0.014914,F2
0.066823,0.010572,2.757981,0.151993,0.181132,0.543985,0.020181,0.107476,-31.057031,2.090622,-0.333449,0.007822,-0.230726,-0.207113,0.066642,-0.111983,-0.009967,-0.063160,-0.167787,0.106693,-0.008728,0.007390,0.003289,0.080318,0.008791,0.012914,0.009881,0.098162,0.001069,0.005321,0.022971,0.016877,0.003690,0.043719,0.042209,0.015161,0.403648,0.034788,0.037832,0.350749,0.010155,0.077659,4.831644,0.829866,0.798878,0.588801,0.396478,0.334477,0.336937,0.416234,0.269627,0.308548,0.327709,0.279401,0.253194,0.010002,0.004743,0.087415,0.015380,0.017335,0.014123,0.085492,0.001101,0.006937,0.031605,0.012359,0.006221,0.024056,F2
0.131886,0.026704,2.889918,0.186091,0.170883,1.109205,0.026117,0.227063,-29.859803,1.459361,-0.165213,-0.288594,-0.113175,-0.066972,-0.050627,0.035763,-0.100809,-0.101024,-0.069566,0.014525,0.038358,0.009872,0.006510,0.067853,0.009893,0.017295,0.011061,0.049347,0.003784,0.008473,0.015693,0.012388,0.005749,0.035646,0.071070,0.028423,0.495568,0.050915,0.020594,0.683738,0.026894,0.126620,3.516840,1.217900,0.576463,0.554875,0.373732,0.315909,0.196550,0.350422,0.278405,0.287273,0.362722,0.315774,0.362518,0.021105,0.011979,0.067867,0.015711,0.029161,0.013939,0.060289,0.012454,0.012560,0.028920,0.017798,0.010598,0.024188,F2
0.078645,0.018340,2.860114,0.153713,0.168131,0.621754,0.022610,0.125223,-29.780470,2.021527,-0.187456,0.053233,-0.233146,-0.012550,-0.096846,-0.089997,-0.042077,-0.058637,-0.113269,0.124759,-0.084484,0.008660,0.002323,0.071339,0.010615,0.013137,0.010749,0.071415,0.003177,0.009408,0.034837,0.022109,0.007043,0.042171,0.045679,0.029137,0.383842,0.039849,0.041605,0.457276,0.011948,0.092418,5.222451,0.864229,0.696663,0.483271,0.441333,0.296314,0.291393,0.292714,0.286535,0.276314,0.253854,0.302706,0.316257,0.014100,0.003049,0.100188,0.020092,0.019075,0.018177,0.073868,0.009632,0.017521,0.038196,0.015915,0.014436,0.022986,F2
0.072705,0.013470,2.831203,0.158995,0.185323,0.513694,0.024054,0.095451,-30.002558,2.139626,-0.135651,-0.096357,-0.390422,-0.310323,-0.203504,-0.154421,-0.148501,-0.054395,0.040509,0.144509,-0.064968,0.011433,0.005288,0.081373,0.010911,0.011992,0.013728,0.057839,0.002277,0.016327,0.017466,0.015595,0.006803,0.038743,0.045741,0.016989,0.392725,0.036961,0.038449,0.404872,0.020879,0.077992,5.491623,0.721217,0.697212,0.495211,0.510310,0.418359,0.322972,0.433486,0.280800,0.272231,0.337163,0.338538,0.268501,0.018434,0.011049,0.092257,0.017440,0.020231,0.023265,0.068969,0.003839,0.023982,0.025449,0.015819,0.014133,0.023910,F2
0.112714,0.015053,2.886803,0.182777,0.184574,0.871781,0.017222,0.190885,-30.069613,1.764672,-0.130237,-0.096906,-0.071473,-0.119944,-0.216651,-0.007194,-0.107835,-0.161066,-0.093638,0.020400,0.035649,0.008151,0.003929,0.096347,0.016426,0.009825,0.015559,0.044496,0.001928,0.011835,0.018654,0.014618,0.005234,0.041165,0.086099,0.018608,0.387534,0.046362,0.026632,0.632869,0.014055,0.159238,3.658915,0.730200,0.670851,0.499572,0.291633,0.305485,0.411070,0.307592,0.344598,0.289272,0.321290,0.250539,0.249380,0.009947,0.004959,0.126281,0.022644,0.011076,0.035131,0.044119,0.004036,0.019056,0.023823,0.016008,0.012261,0.032799,F2
0.062563,0.013120,2.851767,0.133381,0.160265,0.474568,0.025555,0.103813,-31.327855,2.488096,0.036888,0.039871,-0.021565,0.018048,-0.092329,0.164964,-0.198948,-0.075960,-0.134432,-0.177604,-0.059343,0.008927,0.002878,0.071203,0.017842,0.010009,0.004660,0.047530,0.002466,0.004974,0.061516,0.019598,0.004133,0.039593,0.037546,0.018766,0.469738,0.042460,0.034632,0.476518,0.015444,0.101914,4.388099,1.104630,0.647579,0.454460,0.470247,0.271136,0.244214,0.255309,0.256484,0.229840,0.186270,0.243552,0.259477,0.009665,0.005358,0.092511,0.021618,0.010261,0.006066,0.046862,0.006532,0.005508,0.049771,0.015981,0.008507,0.018008,F2
0.066995,0.009897,2.809924,0.158473,0.197362,0.489846,0.020945,0.092760,-32.180829,2.125428,0.067373,0.096360,-0.089251,-0.086595,-0.008701,0.073422,-0.064172,-0.069428,-0.027446,0.009040,-0.024024,0.012376,0.002262,0.118740,0.008642,0.011006,0.011076,0.074087,0.000599,0.004876,0.029953,0.022388,0.005822,0.050497,0.041706,0.015562,0.275700,0.030864,0.023803,0.455985,0.015758,0.091005,3.804132,0.822120,0.436038,0.358613,0.369179,0.324989,0.190081,0.307891,0.279186,0.248410,0.260905,0.312541,0.260213,0.023009,0.003594,0.100917,0.014550,0.014784,0.022501,0.055914,0.000649,0.011521,0.052999,0.022430,0.015762,0.021848,F2
0.060310,0.010753,2.909062,0.149080,0.183971,0.436951,0.022602,0.074563,-31.570166,2.142876,0.000320,-0.113689,0.049265,0.057003,-0.029923,0.124190,-0.091035,-0.058569,-0.175368,-0.016430,-0.035292,0.007536,0.002520,0.116853,0.010335,0.011449,0.011682,0.053133,0.002549,0.003153,0.030434,0.028475,0.007363,0.048715,0.040671,0.016287,0.439627,0.029042,0.034975,0.331376,0.012532,0.062803,5.519967,0.785881,0.584731,0.738527,0.343190,0.329849,0.270933,0.387037,0.281427,0.349983,0.275916,0.276887,0.309436,0.010227,0.003903,0.134333,0.015195,0.017397,0.022952,0.062616,0.008159,0.005225,0.036911,0.032513,0.015529,0.029199,F2
0.057918,0.022929,2.873288,0.153996,0.194532,0.412279,0.019872,0.067580,-31.704669,2.113756,0.026611,0.218084,0.032896,-0.161057,-0.047863,-0.062628,-0.131992,-0.029782,-0.135023,0.067141,0.071028,0.005800,0.001836,0.159591,0.008573,0.013504,0.013443,0.080919,0.001599,0.011572,0.013905,0.019507,0.006135,0.060810,0.033206,0.025116,0.399205,0.030247,0.025001,0.322275,0.014997,0.057590,2.421856,0.681371,0.591490,0.395003,0.298580,0.288843,0.201958,0.229229,0.289617,0.268668,0.285153,0.292216,0.292951,0.010009,0.003145,0.081537,0.019638,0.022322,0.020702,0.065902,0.003731,0.016427,0.023769,0.022789,0.013263,0.016172,F2
0.065647,0.014046,2.643629,0.138482,0.172928,0.473252,0.018492,0.092903,-28.588620,2.856024,-0.066247,0.249368,-0.122505,-0.003403,0.175983,0.162669,-0.103246,0.197418,-0.018639,0.059834,-0.057616,0.021221,0.005470,0.090404,0.009099,0.023826,0.009687,0.050970,0.004019,0.012422,0.015216,0.013103,0.007834,0.033178,0.049778,0.021877,0.606310,0.033859,0.039060,0.481848,0.014451,0.087365,5.755956,0.892555,0.904548,0.363166,0.511570,0.346750,0.355775,0.246301,0.267131,0.299352,0.203453,0.221738,0.219285,0.023851,0.006238,0.117714,0.009320,0.022638,0.011804,0.041625,0.006081,0.017883,0.016929,0.011678,0.007940,0.029780,M3
0.092279,0.009144,2.585670,0.170104,0.190134,0.708596,0.015765,0.137788,-30.587141,2.165298,0.595670,0.249541,-0.153890,0.053197,-0.096973,0.355531,0.159122,0.189075,0.038969,0.017223,-0.071475,0.014454,0.009712,0.074386,0.004211,0.017540,0.009968,0.058549,0.000815,0.006523,0.019825,0.020854,0.009983,0.030402,0.082942,0.021641,0.645698,0.048992,0.032196,0.755807,0.007222,0.159888,5.473825,1.174609,0.670038,0.378637,0.636870,0.334617,0.330738,0.361770,0.183741,0.232839,0.193035,0.191014,0.190152,0.015004,0.015635,0.098488,0.003986,0.015774,0.012350,0.048221,0.001100,0.009278,0.018340,0.013894,0.014157,0.024870,M3
0.064850,0.031685,2.770710,0.155802,0.182400,0.473061,0.021672,0.100000,-27.766190,2.491115,0.866321,0.140533,-0.459562,-0.080173,-0.152942,0.125593,0.038529,0.053857,0.023013,-0.140863,-0.025626,0.021408,0.006204,0.060490,0.014987,0.024063,0.010630,0.043171,0.000554,0.009385,0.025306,0.032737,0.005618,0.034354,0.063730,0.044965,0.675400,0.037191,0.028733,0.514626,0.012333,0.116651,5.563055,0.683897,0.901720,0.439814,0.473508,0.220113,0.324287,0.334758,0.334510,0.263292,0.263608,0.178863,0.277463,0.040560,0.008692,0.101967,0.025960,0.034541,0.016996,0.040719,0.000845,0.019195,0.022487,0.041440,0.006811,0.024480,M3
0.073497,0.021967,2.731610,0.163243,0.186457,0.590077,0.015503,0.115345,-27.062303,2.520239,0.565070,0.058484,-0.351909,-0.056680,-0.069960,0.371532,0.141583,0.200733,0.039541,0.041507,0.007432,0.010205,0.007537,0.040297,0.015827,0.037744,0.010061,0.038411,0.001227,0.011847,0.022514,0.023376,0.008362,0.024873,0.058650,0.030151,0.640372,0.041838,0.030133,0.600582,0.008942,0.129515,4.540919,0.883164,0.761223,0.432467,0.473343,0.292248,0.443026,0.250364,0.214079,0.182347,0.225015,0.187865,0.177068,0.008891,0.011800,0.043156,0.022195,0.044477,0.015399,0.041907,0.001614,0.019372,0.021864,0.023751,0.011926,0.013854,M3
0.076345,0.030613,2.540689,0.154644,0.179492,0.550651,0.015248,0.116000,-25.854303,2.755534,0.254029,0.039522,-0.255194,0.030016,0.154421,0.215291,-0.041283,0.189035,-0.057101,0.050145,0.027398,0.016357,0.009334,0.043227,0.008555,0.023838,0.020827,0.043152,0.002254,0.009832,0.017199,0.025537,0.006693,0.023812,0.050949,0.038119,0.700985,0.044881,0.029968,0.502409,0.008143,0.115446,3.621144,0.854424,0.946010,0.408193,0.477340,0.324578,0.405548,0.216814,0.244033,0.238743,0.224229,0.211918,0.192238,0.018845,0.014205,0.042498,0.008224,0.023056,0.028133,0.035019,0.003596,0.021616,0.018388,0.028067,0.013076,0.011786,M3
0.073611,0.031557,2.813892,0.158410,0.171919,0.657603,0.012729,0.129352,-28.409914,2.357842,0.814639,0.254331,-0.267548,0.097779,-0.096711,0.214355,0.140925,0.131993,0.099163,-0.057191,0.028594,0.011712,0.003775,0.061843,0.008447,0.033315,0.012875,0.053824,0.001200,0.005213,0.015327,0.038808,0.008528,0.031698,0.050275,0.046097,0.488031,0.052817,0.028404,0.572889,0.008013,0.116721,5.328292,1.032724,0.861748,0.555105,0.386267,0.298892,0.390120,0.223662,0.328898,0.244784,0.187914,0.186269,0.218882,0.010156,0.005342,0.065368,0.015999,0.046258,0.014076,0.041834,0.002027,0.010061,0.011463,0.033826,0.015118,0.014446,M3
0.075854,0.016078,2.900632,0.155355,0.175036,0.583796,0.015362,0.125000,-29.051305,2.489857,0.518639,0.220347,-0.313786,-0.111058,0.044265,0.064657,0.033535,0.133438,-0.051594,-0.039802,-0.014382,0.013095,0.005412,0.062193,0.012467,0.016514,0.006231,0.064454,0.000845,0.012815,0.029795,0.028737,0.004623,0.033951,0.064119,0.026048,0.383061,0.046097,0.035955,0.472345,0.012455,0.126815,5.407985,0.891349,0.898787,0.500849,0.462972,0.267403,0.304336,0.241487,0.260157,0.205451,0.349434,0.173422,0.190092,0.021119,0.006189,0.068623,0.024454,0.018777,0.007739,0.066931,0.001046,0.023996,0.021855,0.031421,0.009780,0.017349,M3
0.065332,0.027436,2.772306,0.141910,0.172933,0.492189,0.019798,0.102333,-27.836976,2.637958,0.501123,0.173902,-0.277313,-0.038577,-0.064524,0.307984,0.056980,0.167118,-0.009318,0.029024,0.001422,0.010816,0.005916,0.048333,0.010761,0.031518,0.015417,0.075779,0.001209,0.006205,0.020025,0.025674,0.009545,0.034065,0.060251,0.036240,0.558599,0.038951,0.031597,0.529997,0.013115,0.108166,5.667412,0.870157,0.875499,0.573360,0.520302,0.279387,0.427590,0.288738,0.275629,0.186961,0.227194,0.210404,0.178164,0.011740,0.008799,0.073212,0.012555,0.031935,0.019078,0.083766,0.002327,0.015165,0.023945,0.031344,0.013678,0.023502,M3
0.102503,0.020346,2.688442,0.166358,0.173682,0.681442,0.017418,0.142667,-26.883609,2.261556,0.412746,-0.051433,-0.344732,-0.085925,-0.003868,0.202605,-0.062041,0.126420,-0.074430,-0.054409,-0.093687,0.019380,0.007518,0.044191,0.009878,0.021589,0.018393,0.045195,0.001494,0.013147,0.024288,0.013444,0.011635,0.027410,0.083108,0.028615,0.568267,0.052024,0.032295,0.557025,0.007893,0.135814,3.997396,0.920696,1.019904,0.446478,0.582960,0.340319,0.400629,0.347825,0.326379,0.278574,0.266991,0.302495,0.230981,0.029471,0.015205,0.048166,0.011190,0.022932,0.030193,0.047574,0.003045,0.024963,0.030330,0.011580,0.029106,0.013866,M3
0.073583,0.010514,2.608184,0.150300,0.180569,0.571659,0.018826,0.114483,-28.669162,2.615654,0.303853,0.296311,-0.275841,-0.078013,-0.015283,0.189144,0.047519,0.246605,0.014740,0.131526,-0.009319,0.010879,0.003827,0.064812,0.010101,0.032361,0.008582,0.044711,0.002842,0.008583,0.023514,0.025100,0.005713,0.028149,0.068000,0.020786,0.600516,0.043646,0.029517,0.619016,0.011228,0.120114,4.089899,1.032968,0.799198,0.558144,0.497125,0.256940,0.360693,0.282414,0.299300,0.259072,0.237874,0.265537,0.181228,0.011556,0.004451,0.060767,0.010820,0.037353,0.007426,0.051055,0.004882,0.012069,0.021507,0.019812,0.011361,0.016508,M3
0.189038,0.057501,3.014571,0.259160,0.219667,0.862398,0.026611,0.266458,-25.052566,2.356551,0.941739,-0.478321,-0.361333,0.288356,-0.263712,0.125311,-0.258938,-0.013273,-0.254105,-0.012180,-0.103046,0.017787,0.002916,0.021324,0.023289,0.011151,0.011280,0.014813,0.000565,0.012595,0.041103,0.036898,0.002569,0.029000,0.222578,0.037963,0.489456,0.184031,0.058896,1.022822,0.029237,0.350325,2.472388,1.319405,0.647037,0.588370,0.457051,0.397766,0.340200,0.370561,0.464825,0.351598,0.325396,0.419692,0.340910,0.030112,0.005172,0.031477,0.040274,0.013121,0.032202,0.028483,0.000696,0.026321,0.053255,0.059039,0.004752,0.017479,bbc_sp_4
0.104655,0.096532,2.739021,0.200727,0.216934,0.494126,0.019261,0.136429,-24.081191,2.329621,0.513286,-0.137019,0.002525,0.189735,-0.295798,-0.435517,-0.262623,-0.350797,-0.436118,-0.327917,-0.342157,0.062704,0.003441,0.085154,0.068482,0.012027,0.005868,0.007367,0.002111,0.003273,0.005534,0.014201,0.002291,0.045768,0.146984,0.076302,0.802990,0.113034,0.036141,0.494936,0.014272,0.203112,1.985377,0.711198,0.552309,0.730003,0.351370,0.362266,0.281420,0.564162,0.299775,0.218249,0.298517,0.261584,0.320820,0.084165,0.009465,0.077962,0.088397,0.014026,0.006463,0.008061,0.003535,0.004637,0.004862,0.019069,0.003556,0.023214,bbc_sp_4
0.085491,0.056959,2.846506,0.183568,0.211938,0.478512,0.027681,0.137500,-25.821997,2.794173,0.534576,-0.292803,-0.039866,0.428665,-0.171572,-0.333652,-0.280868,-0.194576,-0.050848,0.190619,0.086735,0.014536,0.001432,0.031233,0.011809,0.027130,0.028061,0.100737,0.001265,0.005066,0.011663,0.020992,0.001561,0.037897,0.103296,0.049099,0.560560,0.105014,0.047185,0.713278,0.030565,0.202953,3.183549,1.453921,0.568423,0.804892,0.489239,0.411914,0.453384,0.423237,0.542487,0.180001,0.299737,0.419328,0.182176,0.026553,0.003177,0.045611,0.020798,0.039654,0.043177,0.076767,0.001361,0.006018,0.016322,0.027531,0.002741,0.018258,bbc_sp_4
0.157757,0.081618,2.888390,0.234290,0.220241,0.857009,0.018073,0.260238,-23.891771,2.435476,0.192221,-0.356140,-0.076432,0.326823,-0.185796,-0.283692,-0.202714,-0.143948,-0.341826,-0.042733,-0.155817,0.016530,0.005884,0.031426,0.032094,0.034216,0.013204,0.025923,0.002135,0.005938,0.015501,0.033627,0.005687,0.026961,0.178512,0.069004,0.402590,0.149435,0.069511,0.757459,0.012148,0.306228,3.226805,0.812140,0.751157,0.408534,0.499439,0.405017,0.573755,0.433431,0.241304,0.231115,0.356834,0.266821,0.323097,0.022361,0.011952,0.036625,0.048371,0.046477,0.018525,0.041148,0.003102,0.005992,0.012841,0.038245,0.006151,0.015580,bbc_sp_4
0.097715,0.056588,2.813233,0.180870,0.192202,0.628839,0.020026,0.165370,-24.636437,2.682623,0.414360,-0.146236,0.167806,0.279922,0.074581,-0.116455,-0.194012,0.052567,-0.296455,0.107398,-0.014078,0.027285,0.001429,0.035453,0.019162,0.029175,0.012236,0.047858,0.002049,0.005690,0.023664,0.026175,0.007190,0.027886,0.098361,0.054044,0.451365,0.109553,0.040038,0.688262,0.012650,0.193582,2.726259,1.379961,0.892467,0.547467,0.501353,0.365519,0.266751,0.393276,0.308751,0.178258,0.206566,0.264232,0.257746,0.041498,0.001221,0.043973,0.030083,0.029717,0.012288,0.042548,0.005161,0.008133,0.034436,0.027350,0.012594,0.013458,bbc_sp_4
0.109887,0.065795,3.022806,0.203887,0.204932,0.795960,0.020192,0.160125,-25.552511,1.820018,0.521181,-0.727427,0.038425,0.254582,-0.210092,0.025427,-0.398014,-0.162495,-0.317571,0.196939,-0.008683,0.007066,0.003700,0.030825,0.027997,0.064266,0.035838,0.037681,0.003157,0.002970,0.005926,0.019332,0.002570,0.038845,0.101359,0.072719,0.461974,0.071116,0.016495,0.777744,0.020425,0.157551,2.952477,1.358292,0.593530,0.556175,0.419178,0.446390,0.379171,0.534666,0.494631,0.287341,0.350912,0.316634,0.373254,0.008540,0.004743,0.046254,0.059616,0.085046,0.075250,0.052612,0.005605,0.002469,0.007871,0.023788,0.003651,0.025068,bbc_sp_4
0.157436,0.042363,2.753337,0.256232,0.219232,0.867365,0.016648,0.273438,-24.325693,2.523895,0.062039,-0.323582,-0.056120,0.308770,-0.039602,-0.134314,-0.146529,-0.029201,-0.280991,-0.006668,-0.315911,0.031987,0.008067,0.028069,0.014090,0.008257,0.010502,0.023413,0.002859,0.007996,0.021455,0.031033,0.007329,0.024085,0.170547,0.034556,0.673549,0.172214,0.062997,0.847016,0.010294,0.306802,2.052928,1.137392,0.703968,0.574439,0.372735,0.436030,0.340032,0.320911,0.265003,0.312754,0.352494,0.358452,0.343734,0.039875,0.019362,0.042634,0.027755,0.006001,0.012362,0.034062,0.002903,0.012401,0.029792,0.037851,0.010904,0.013711,bbc_sp_4
0.054318,0.111040,3.061163,0.137312,0.198004,0.155476,0.028286,0.068625,-24.203125,3.404536,0.420635,0.215507,-0.038533,0.067870,-0.203173,-0.258027,-0.265856,-0.192528,-0.316641,-0.193445,-0.303636,0.052122,0.001434,0.056844,0.035055,0.014653,0.007761,0.026642,0.000589,0.005634,0.021950,0.053837,0.002362,0.047394,0.077169,0.074168,0.479902,0.061221,0.041048,0.221776,0.020608,0.119628,2.038264,0.523111,0.547774,0.422723,0.557655,0.329245,0.365512,0.175757,0.185237,0.273132,0.319265,0.401221,0.382303,0.071337,0.002858,0.079692,0.069468,0.021048,0.014721,0.039230,0.001482,0.010896,0.036241,0.071876,0.003161,0.016110,bbc_sp_4
0.114920,0.018978,2.927471,0.208866,0.193462,0.936938,0.009677,0.221607,-25.376148,1.798802,0.314931,-0.138706,-0.554081,0.500303,0.176116,0.110840,0.062818,-0.054698,-0.078119,0.155646,0.097133,0.007107,0.005661,0.024150,0.025992,0.053702,0.013458,0.019674,0.004083,0.007167,0.005755,0.018295,0.006374,0.019764,0.093460,0.021735,0.374139,0.082447,0.020652,0.462500,0.004498,0.137972,2.848244,0.778588,0.916178,0.396275,0.448081,0.276806,0.364060,0.255931,0.253758,0.262110,0.230241,0.256804,0.211596,0.010084,0.007945,0.025134,0.023515,0.029435,0.013065,0.016910,0.009510,0.016474,0.005036,0.020390,0.006449,0.008071,thodoris
0.094145,0.014601,2.916724,0.192804,0.199213,0.947113,0.013138,0.175208,-26.257560,1.831684,-0.245731,0.093926,0.251525,0.303876,0.160312,0.188462,-0.080430,0.131305,-0.131009,0.104073,0.097324,0.008171,0.004703,0.049219,0.016272,0.033421,0.007224,0.042664,0.004691,0.005540,0.007721,0.027236,0.004615,0.024473,0.056495,0.020198,0.440039,0.057709,0.039752,0.485613,0.013848,0.140772,3.104639,0.688769,0.816261,0.628161,0.433727,0.535505,0.310576,0.459026,0.248375,0.292455,0.241306,0.216683,0.172086,0.011073,0.008059,0.052597,0.015184,0.022625,0.009861,0.047550,0.008537,0.005915,0.005711,0.034191,0.007265,0.015183,thodoris
0.065267,0.015720,2.864427,0.167464,0.193597,0.563623,0.012175,0.121574,-26.715003,2.353856,-0.035356,0.159009,-0.052133,0.002895,0.430802,0.192368,-0.205428,0.042190,-0.063910,0.093417,0.180426,0.007694,0.003291,0.036935,0.014018,0.052343,0.007059,0.048449,0.002332,0.004003,0.003898,0.047580,0.003170,0.029244,0.039141,0.020615,0.504885,0.066858,0.042880,0.354425,0.006551,0.101444,3.922779,0.688909,0.567695,0.360420,0.324168,0.365141,0.378670,0.288008,0.356207,0.277139,0.237112,0.210027,0.186102,0.010988,0.003879,0.032382,0.018713,0.050870,0.006794,0.040262,0.003507,0.004511,0.003905,0.039793,0.005584,0.011321,thodoris
0.054732,0.016321,2.925228,0.151736,0.187412,0.488410,0.020327,0.091250,-25.955038,2.437308,0.226663,0.275853,-0.275793,0.042894,0.492380,0.132325,0.047128,0.116609,-0.147717,0.078156,0.084586,0.004490,0.005231,0.041937,0.019341,0.056684,0.007758,0.076142,0.002580,0.003486,0.006834,0.027649,0.004554,0.036491,0.033604,0.023840,0.388833,0.046151,0.032163,0.330094,0.015125,0.070442,2.055164,0.610889,0.685316,0.361280,0.387277,0.346827,0.358656,0.359244,0.370975,0.180611,0.203642,0.192709,0.197879,0.005193,0.010388,0.038060,0.026008,0.041414,0.011156,0.105538,0.005233,0.005080,0.005474,0.030651,0.014375,0.023418,thodoris
0.055920,0.020265,2.742233,0.148567,0.183396,0.482786,0.014327,0.099300,-26.082285,2.441583,0.282957,0.359894,-0.286288,0.107439,0.266508,0.107982,0.029017,0.108121,-0.039678,0.166270,0.152053,0.005919,0.003844,0.052443,0.010571,0.050340,0.015494,0.090314,0.000800,0.003293,0.005062,0.034265,0.006326,0.038566,0.042351,0.042062,0.510555,0.055419,0.034856,0.383512,0.010922,0.098579,1.872198,0.783588,0.765789,0.278617,0.482475,0.211978,0.426150,0.239476,0.342205,0.246333,0.234795,0.156586,0.218342,0.006245,0.006482,0.051474,0.016061,0.046068,0.025131,0.090061,0.001183,0.004090,0.005594,0.028964,0.011043,0.020665,thodoris
0.040189,0.021234,2.788939,0.133497,0.185357,0.336496,0.020251,0.055648,-27.366620,2.727345,0.150780,0.153650,0.200487,-0.375550,0.133756,0.148112,0.082931,0.124247,-0.066803,0.081655,0.004245,0.013715,0.007540,0.039562,0.015879,0.024717,0.011054,0.093707,0.000342,0.002163,0.008642,0.050879,0.005339,0.039010,0.023655,0.035132,0.586695,0.041194,0.040412,0.263495,0.016915,0.046555,3.458661,0.778846,0.567900,0.483974,0.378071,0.397813,0.387713,0.282787,0.246120,0.273997,0.217473,0.187289,0.242210,0.022121,0.020755,0.038024,0.031545,0.031864,0.018294,0.099045,0.000373,0.002406,0.010036,0.042429,0.010348,0.022129,thodoris
0.127423,0.021562,2.847565,0.206948,0.208147,0.788390,0.015423,0.173986,-25.664086,2.287498,0.312032,0.183836,-0.158930,-0.055338,0.478685,0.059469,0.129431,0.060591,-0.082793,0.123113,0.110192,0.006679,0.005517,0.044007,0.018572,0.036702,0.013049,0.061272,0.001225,0.003360,0.006835,0.027185,0.004984,0.028280,0.130335,0.025391,0.413703,0.102183,0.041283,0.697590,0.012214,0.183244,2.570173,0.841058,0.827988,0.392026,0.352221,0.303879,0.355873,0.327655,0.310624,0.331426,0.227882,0.188335,0.181910,0.007105,0.008765,0.043665,0.029033,0.029491,0.020471,0.071699,0.001923,0.003439,0.009329,0.029604,0.007862,0.018543,thodoris
